text,label
"""

 """"Criticism"""" 

What the hell is that crap in the section some moron called """"Criticism""""?   It isn't even formated like the rest of the sections and it is just a list of people/dates, not criticisms.""",1
"You dick 

I am no vandal talk",1
"DreamGuy
I've already promised Ed that I will leave the Vampire page alone, it's not worth having to deal with DreamGuy.

I'm not apologizing to him though. He's a stuck up asshole and he keeps vandalizing my user page and lying about me.",1
"haning with mr. v 

a dude who pumps butts for a living",1
"Maybe he should leave e.g. to FC Mars, but I'm pretty sure Rooney would follow that bastard by using a rocket...",1
you fucking harry potter gay porn!!!!!!! sucking asshole morhone,1
"hey dickwads. stop hijacking this wiki. these are the final days of ytmnd. they need to be documented. PS BY THE WAY, you're a fucking idiot for believing a wiki article as fact. do a whois lookup. fucking wikinazis. oopssorryguys.ytmnd.com/",1
"Hi 
Hello sexy. Can  suck on your phimos? Please? Please don't block my IP, I am a virgin! Use a teleprompter if you want! And no, I'm not high right now.",1
and that were mentaly retarded,1
"You are a vandal, you removed the reference to chapter 291 even tho i edited not to violate the copyright. Also there is no speculation again. You are the dick, not me.",1
yeah black peolpel rpck! @#=-+st++dhs,1
"hi dipshit 

just so we're clear, i'm into vandalizing, making occassional intentional errors, and making valuable contributions that none of you other idiots know anything about. the problem is, which is which? LOLOLOLOLOLOLOLOLpenis",1
"""

Are you trying to be funny? If you are serious, and I get it correctly, you mean when someone mentioned """"I'm an expert for Cunt"""", another will respond with """"Yes, I'm a big fan of Pussy too"""". I might be wrong though.""",1
"sorry about the editing about max hohar but it was not me because of my freand But run at me bro, i hack you like harry potter cast spell on your mum, i'm high right now and very bored (, so go fuck your self you asian prick....... ;)",1
Yer all a bunch of wankers! pppptttthhhh! nipple...,1
Would someone tell the schmuck who continually refers to Ohio State as THE Ohio State University that he is incorrect.  The only people who use this term are the arrogant fans and alumni of OSUthus that makes it a violation of NPOV.,1
"ХУЙ 

Seriously? Editing has gotten so bad that this level of trolling had wiped out the page to the point that all that's left is the text posted in the subject header of this section. Fucking pathetic.",1
"Fisting 

What is your obsession with posting photos of yourself engaged in this disgusting act??",1
"October 2013 

You want ME for understanding? I'll give you understanding, you annoying editor!  199.96.246.132",1
"Excellent, thanks for looking into it. Some socks are quite dumb...",1
"}} 

Someone should address this fucking problem you fucks. People are allowed to delete whatever reference they want without being dealt with?",1
Yes; the image of a dog licking its own balls comes to mind. (talk),1
"I have never once seen a tangible benefit from my work, not even a thank you. I have, however, been shit on over and over.",1
"Good. Your encouragement of those who did however was idiotic and self-centered. Too many self-centered arrogant people on this planet. Go away, your big ego is not more important than those people with social anxiety disorder who need help.",1
WHY did u remove my complaint???? is this a conspirasyy?? I WANT TO COMPLAIN i hav been racially abused u know that is a crime right?? u are an ACOMPLISE.,1
"You dirty hoe. 

Open wide, bitch.",1
"gay boy 

i write to u to tell u that i know that u shaged my husband u gay baitch  lots of love u know who",1
"YEAH, FOR REAL, STUPID.",1
"I dare you to block me
also he has a purple barnstar go back in his revertion as3ho0le",1
"Craig Newmark

Craig Newmark is a Kike, fuckhead!",1
THIS IS FAR LEFTWING UAF CRANK who deletes/discriminates against bnp supporters:,1
And why did Eric ask you to be his meatpuppet again? Is he paying you to do this?,1
"i still edit, asshole.24.196.119.217",1
"Your death
You shitty fucktard, I am going to cut your balls of and feed them to my dog. Then, I am going to slit your shitpoke throat you mother-fucking cunt! -Jay Barnabay",1
Bite me.  Quit changing the quote,1
""":::::Would you like to see why I filed the Sockpuppet thing?  And if your trying to get me angry by insulting me, it won't work.|Aww nuts! 
""",1
"sonek 

put princes saly in sonek 4 or clay allison wil shoot you",1
"Well my apologies, I guess I didn't read all the rules of wikipedia carefully you fucking retarded big long dick nose no culture norwegian piece of shit.",1
"you think I can't create more accounts. Perhaps you should mind your own beeswax and stop sucking on your mothers tit, you piece of filth garbage. Welcome to reality you pole smoker.",1
donkey and to me it felt great!,1
"BEWARE, BERTIE'S AN IGNORANT CUNT",1
Pukata Dishoom! Bi-polar Ass-Low-class S.O.B,1
being gay is kool !! im so0o0o gay,1
"Also, lol. you can't even spell you fucking failboat.",1
You are achieving nothing you sockpuppet.,1
IM A FUCKING ASSHOLE!!,1
I'm not  to believe for a second I could go undetected with all the vindictive sexlifeless morons out there.,1
Thats cos Im a schitzophrenic TOAT. But ure just an ignorant idiot. ill be here long after you have got fed up and left 8-),1
LOADING THAT FUCKING GARBAGE HERE,1
", I hope you're on the next plane just so we can erase all record of what they did to you the way you are trying to revise this history.  Asshole.",1
"dis bitch has sum nice tatas 

i wanna squeeze dem melons",1
"Trouted 

You have been trouted for: Being an idiot",1
Calling me a joke is not a personal attack? Hypocrite! 12.176.152.194,1
"matt J! 

matty j is a right winged nut!",1
There is no information about 6 percent greeks in Albania so you are a chauvinist,1
"Byzantıum 
What the fuck ıs your problem?  The real Byzantium flags are here: http://en.wikipedia.org/wiki/Byzantine_Empire",1
"I reckon I stand behind .  Fred Phelps would NEVER stand behind or in front of , as he is homophobic.",1
"Some asshole keeps changing the dates

Advanced Warfighter specifically states that the game took place in 2013 yet some asshole idiot keeps changing it to 2014. Please do something about that.",1
Fuck it hard in its Black ring! OOOOOOOOOOOHHHHHHHHHH YYYYYYYYYEEEEEEEEEEAAAAAAAAAAHHHHHHHH!!!!!!!,1
"Fuck this. Wesley, Outrigger, and latterly, Johnbod,  life is short. ;-0",1
brandon is gay he likes delldos up his ass and mouthThe,1
"on time i pooped
and it got on my shirt
i thought it might hurt
but it was great dessert",1
Why do you wanna delete that? i want to tell everybody about Bonjo! you are nasty and cruel! (  ),1
"Declaration of slavery 

It's funny, lighten up esay, why don't you eat a taco or something hombre then you can ride your little donkey pablito into town to see how the civil war in your shithole backwards asshole of a nation is going:)",1
"Ahem 

DIE. NOW. kthxbye.",1
"hello 

will you suck my dick for $5? please reply",1
"fuck off 

don't fuck with me . fuck off",1
"Liar 

I did not create the page.  I only removed the tag.  You are a liar, and a troll.  Now kindly, fuck off.75.104.127.83",1
and  worship the penis of jesus and believe that he was the greatest mother-fucker in the world.,1
poopoo caca bullpenis shit cock mother fucker vagina,1
"NOW ITS YOUR TURN YOU SHOULD OF MINED UR OWN BUSSINESS 

HELP IM GOING TO KILL MYSLF",1
Wha's a reliable source mike? Something that comes out your ma's cunt when she's breast feeding you? You wanker.,1
. Too bad the Soviets didn't exterminate your entire family album,1
Stf and don't say shit about me or to me you swedish piece of shit.,1
THE LINK IS THERE. I have an idea. Why not delete the page and then re create it a few days later you fucking retard? Have you a life at all? Is it your life to go around and delete everything here? Why not go OUTSIDE and build a snowman you loser?,1
"Go use your drugs, insignificant nobody. Eraser of Stalker Edits",1
"I know Elvis was a turd-burgler 'cos I fucked him only last week.   (he's gotten a bit smelly recently and isn't as plump as he used to be, by the way) ~~~~",1
Insult me once more and I swear you go down. Understand little coward?,1
"Hey, you fascist swine, you're gonna get raped in the ass. Nice job being Jimbo's bitch, you pathetic piece of shit.",1
"Come back, you BUTTHURT TURD DOCTOR 

Where the heck have you gone?",1
"Wow, what an incredible douchebag, I love the hyperbole 'I dread to think of the consequences' - what a self-important jackass.24.224.214.165",1
STOP FUCKING WITH THE YTMND WIKI,1
"What a bunch of crap. If there is controversy (and I don't see it), it's obviously small. As for European American, it's used, but mostly by white supremacists and nationalists. Besides, this has been discussed ad nauseam before. Look at the archives.",1
dad gum. you fuckers dont like me editing do you. dont you be dissing charlie bray now. hes just a fatass kid,1
"Also, I Ohnoitsjamie am a homosexual who likes butt sex.",1
"You are a pathetic, lifeless fuck.",1
"Why do you edit User:Mikenorton talk pages  

Why do you? Are you a sock puppett? []",1
his mother is a slutty whore,1
I do not have multiple accounts and you are obviously another of Howdy's sockpuppets.,1
Stop nominating the page for deletion you ignorant vandal prick. I have supplied a full reference.,1
I Fucked Your Mom Last Night. It Felt Awsome. I stuck My dick in her mouth and in her pussy. she let me lick her tits and fuck her all night long. YEEEEEEEEE HAAAAAAAAA is what i was screaming.,1
BECAUSE HE IS A FAGOT,1
"bitch, asshole, motherfucker, go fuck ur mothers cunt, trade ur wife sister",1
Zzzzzzz... youre a real bore. Now go bore someone else. Tw*t. 90.231.2.252,1
"fuck you you little shit, i hope to see you end your fucking worthless existence.",1
"""

""""'Cause if Fox did that, then they're a bunch of greedy idiots""""

No shit sherlock, why do you think they make comics? cause they like kids?""",1
"""

 it seems that you are very busy in pushing your """"short one"""" in the hole of ur mother 

Son of a whore 176.204.44.189  """,1
"up, HES A FRAUD, A FUCKING FRAUD!!!!!!",1
"Neither was your mum, when I had sex with her",1
u suckkkkkkkkkkkkkkk,1
"You are wrong again.  There is no talking to you.  You are incredibly ignorant.  It will not be called an EP.  Any attempts to re-classify it, will be REVERTED.  Have a nice day.",1
"Fuck off! 

Fuck off!",1
. EAT S HIT N IG GER P ILL NEVER STOP F U CK ING UP YOUR G AY LITTLE F AG GOT WEBSITE s u ck my c ock,1
Psychokirby likes to watch Midget sex.,1
"Prick 

Hey Ryan, Fuck you faggot, how do you like those apples bitch?",1
"Warning 

Please stop. If you continue being a Jackass, you will be blocked from editing Wikipedia.",1
"Well it was complete rubbish..
Maybe you should get that calculator of yours out again....current estimates including those of Chinese press put the number of Buddhists in China between 100 million and 200 million...what bit dont you understand?",1
"To whoever said most people in arab are homosexuals or other bad things:

Go to D**n F***in' Hell you motherf***in' d**n son of a d**n f***ing c**t of a b**ch.",1
"WHAT KIND OF NAME IS PRAIRIEWOOD??????? 

ALL THESE SHIT NAMES ARE EVIL! WHAT HAPPENED TO MAD NAMES LIKE HINCHINBROOK AND BOSSLEY PARK?? IT SEEMS THAT PRAIRIEWOOD PRODUCES NOONE BUT EVIL AND I HAVE HEARD RUMOURS THAT STALIN ORIGINATES FROM THIS AREA!",1
"NIGHTSTALLIONS WIFE GOT FUCKED BY A NIGGER AND HAD HIS BABY

AND IT SMELLED OF FRIED CHICKEN",1
"""-You're dumb and you fail to impress me and your little """"abilities"""" as an admistrator won't deter me!-( )
""",1
"nigga wit attitude. 

your such a cunt.",1
new here and have no idea where to put this comment but Barrack Obama gets a quick link and ||Pulmonary Emboli|| does  not? What the fuck is a pulmonary emboli?,1
"I wouldn't be talking. They burned you really bad and thats all you can come up with? If they are teenagers, you must be a two year old. Don't shit yourself now.",1
"Wiki Admin Suck 

You fucking bitch shut the fuck up you ass hole all u wiki admin are asholes just cuz u can do whatever u want fuck you dianna,teles,burtalbert and the one i mean the most jimmy wales fuck all you admin bitch",1
"fuckbook 

it sucks hairy balls",1
"""

FUCK YOU YOU CUNT I HAD A WHOLE DOCUMENTARY ABOUT """"COCKUS AMERICUS"""".

  Yours truthfuly Timeon PAxMcDowell""",1
"Whatever, dude. Fuck off.",1
"hey 

hey faggot, are you dead? or are you watching your mom getting raped by islamic terrorists?",1
"I HATE YOU KAFZIEL, GO SUCK A DICK MAN, YOUR MOM IS A CUNT AND YOU DAD HAS A SMALL DICK, GO FIND YOURSELF A LIFE SOMEDAY MAN",1
"No, I got incorrectly banned, which is why it was lifted.  And your whole tone is very sarcastic and rude, not to mention you are trolling this page.  Stop it.",1
"""
 """"Stalling tactics""""?  Are you kidding me?  Apparently I'm the only one taking this seriously.  There's no """"time limit"""" so talking about """"stalling tactics"""" is ridiculous.  Holy fuck, read what you type before you click """"save page"""", ok? &L; """,1
"""Why should I """"assume good faith"""" from someone adding anti-Semitic lies to an article? Your obvious ignorance on the subject is not an excuse.""",1
IT WASNT ORIGINAL RESEARCH. I'm soooo scared. Last warning. I'll just change my *ucking IP.,1
"Why 

Why are you hawking over that faggots page?  A lot of good editors got burned by that flaming sock puppet! new England",1
He's a ass like I said.,1
"My Edits 

Quit fucking with my edits you stupid Awbern shit eatin' sonofabitch!",1
Why don't YOU violate my menstruating vagina? 184.4.141.73   Kneelift,1
"You're a cocksucker, Rick! 

You're a cocksucker, Rick!",1
"""

Oh, and Wiki's """"mediation"""" is a complete JOKE.""",1
"IM IN YOUR AREA 

I'm going to find you and when I find you I will teach you how to swim.",1
shut up.... i can do whatever i want on my page and you can't tell me my views are wrong... i don't need your gay comments...,1
"""

 Lalu Prasad or Lalu Prasad """"Yadav"""" 

Hi, Faizan. This is what I hate about Wikipedia. There are a lot of people with too much time to waste in their lives and they do politics here. I do not understand why this   """,1
eat shit get rid of goofs you queers.,1
"""

 'Go suck your mudda' 
Why did you undo my post on Underage Drinking? — Preceding unsigned comment added by 172.56.27.129   2015-06-06T10:10:55‎
Because you were attacking ClueBot, which we all know and love. —  (talk | contribs) """,1
Fuck you Fiskeharrison!! Go suck your dad's dick!!!!,1
"""

The link to """"Useful Idiot"""" would seem to be a decidedly non-neutral point of view.  Unless anyone objects soon, I'll remove it.""",1
"your the troll

fine welcome to this encyclopedia - why do you do this? it is hurtful to call anyone a troll specially if they came with a question for judy blume - not a troll!!!

fine keep it then and get herpes!",1
Your mom plays gay music.. linkin park is the shit mutha fucka!!!,1
You are pathetic. The Yemeni source clearly said he is alive. Get over yourself. .,1
"""
Prashant, I don't give a rat's ass about your opinion, so stop posting on my page. I have warned you several times, and I repeat once more: Stay away from me.  (talk) """,1
"You, too can join the ranks of looking-to-be-offended bullies who have been told to fuck off. 
Clean up your act, stop acting like a three-year old throwing a temper tantrum, and you won't be called mean names.",1
"Chris.  You're one to talk!  You're the dick (strike through for X-Kal) that vandalizes GNU related articles.  You might look awfully cute in a pirate hat, but you do string searches for GNU and eviscerate it like it's all that's keeping you alive.",1
I really couldn't give a rat's arse.,1
"Eat shit and die 

You can block me now but that doesn't mean anything. You're nothing but a step below a rent-a-cop. Admins ain't shit.",1
Phil's homosexuality was cited three times. ?????149.254.192.195,1
Irresponsible dumheads. Each and every image has fair use rationale and appropriate copyright clarifications. Shitheads like you do not deserve any dialogue. 71.184.9.231,1
"Fuck you 
Fuck you racist basterd.",1
"fuck you 

you're a fag",1
Shut the fuck up you wannabe cholo scum.,1
"fuckAN MORONS

STOP CHANGAN THE PAGES

OR I AM TWIST OFF YOURE LITTAL PEE-WEES",1
IS this pot and kettle talking about little me? 1. Hipocrite your a bully. So skulk back home 2. Vidkun your a Bro. with a chip on your thingy.,1
"Stop harassing me! I hope that you get blocked! 

Stop harassing me! I hope that you get blocked!",1
"fxdh 

http://www.barenakedislam.com/wp-content/uploads/2013/05/LiveLeak-dot-com-e30796813069-husby-kravaller-liten.jpg.resized.jpg

If they look Swedish to you, you're fucking blind.",1
I'd rather he took the time to report me than write to an opinion nazi saying sorry.,1
"Are you a female????? 

mootmootmootmootmootmootmootmootmootmoot",1
You like to be fucked,1
"Oh you kimchi eater, why don't you just stop being such an idiot and admit the fact?",1
"Prove it, it's free country and you do not belong here, everything is simple answer by those who have no brains and now, everything u do is wrong and I will stay here UNTIL COWS COME HOME.",1
"""

Ohh, I didn't thought that situation is that bad you being gay. I'm sorry for you fagg.
    —Preceding unsigned comment added by 95.68.45.58   """,1
"You are the troll, anti-Semite. 

All anti-Semites should die.",1
"Please refrain from making me fuch you. Your edits appear to constitute masturbation and have been reverted or removed. If you would like to experiment, please use the sex-room. Thank you. 2A00:1CA8:18:0:216:3EFF:FECE:1ACB",1
"And yet again, you chase me around the project trying to draw me into an argument. Silly.",1
"you stupid mother fucker, i made 1 mistake and you and your fucking rules fucks it up. why dont you fix it instead of delete it like a lazy motherfucker that you are... go ahead, report me, its my true opinions.",1
"""

==Hey Travis deleting shit isn't something to be proud of.  You seem to be so proud to be part of some group called """"WikiProject Wikipedians for Decency"""" but you sure like to determine what is deleted.  Get rid of that faggoty mustache.""",1
"Your a cock 

Hey i would just like to say that ure a fannyman who is a unionist bigot!!!! up the irish u COCKKKKKK!!! is derry not londonderry its the 6 (stolen and illegally occupied) counties of ireland not northern ireland!!!!!!!!!!!!!!!!!!!!!!",1
"Yep, just keep talking.  Go to hell.",1
"If Christianity is so good, how come they have to convert the dalits? Why can't they convert people with brains? Oh right! Christians don't have brains!",1
"ARC Gritt, the fucking cunt of all cunts, ruined me by saying I vandalised 2009 Formula One season. What a cunt.",1
You don't even clean your ass when you poop. Nice try. 202.124.135.206,1
"Dickhead
You know it was stupid, you know it wasn't clever. So why do it? 94.195.251.61",1
Why the heck are you putting Pink Floyd in the 250 million bracket when the citation you're using claims 200 million? Stop reverting.,1
Bongwarrior is a faggot.,1
Wow dude.  As your physician I suggest you slit your wrists.,1
You are a pathetic american who will distrusts the rest of the world.  Just give it up mate you are a sad individual.,1
You reverted some important facts from the Bob Carr article. Fuck you.,1
. Even though it is fucking cool to vandalize wikipedia,1
"""

 How does it feel 

To be a negress? Do you find it hard on yourself because your race genetically has average 85 IQ?  — Preceding unsigned comment added by 174.95.168.226   """,1
ameriKKKans like to get their anusses raped,1
"Screw off, arsehole. 'Embezzlement' is a highly misleading word in this context.",1
"so block me, stupid prick!",1
fuck you you dumb motherfucking asshole how dare you son of a bitch fucking lock me out you worthless asshole I hate your guts go to hell you have not seen the last of me I will continue to harass you you piece of shit evryday and screw oregon bitch!,1
"fat fat faggot

N277 N Brandenburg Ave
Merrill, Wisconsin
N277 N Brandenburg Ave
Merrill, Wisconsin",1
I consider you calling me a vandal a personal attack.  The fat remains tha you ARE a jackass.  Asking for sources from a FIRST HAND witness?,1
Being raeped in the ass doesn't count,1
Silence! You obviously didn't read this!! WP: NONSENSE,1
ARE IGNORANT PENDEJO IS 185 IS NAME IS CONFIRMED OK,1
"Dex will you please stop being such a bitch? 

Don't you believe in first ammendment rights? Come on now! I'll bet you are against legalizing cow tipping too aren't you you little fucking dork?",1
Fuck you - you self-righteous creep.,1
"Hey

I bet you Quinsareth are gay and like telling lies to your mother.",1
"EFFIN PEICE OF SHEET. 
SUUCK A 8============>",1
"hey perv!! 

Do the wikipedia people know that a convicted sex offender such as yourself is editing on wikipedia?  You are a disturbed person, and an all around loser",1
Mark asten is a pussy pussy pussy pussy pussy pussy pussy loser loser loser fucker fucker fucker hooker hooker hooker son of a bitch son of a bitch son of a bitchWelcome,1
"Shit 

George tan031993 you're a bitch!!!

 go to hell!!!",1
"Excuse you? 

Did you just fart?",1
"Hello 

Hey there Metros. You know me. Why pretend you don't, bitchy poo? Who else is a beeg fan of beeg mooonster poonag?",1
""" the verifibility policy. I don't know. 13 other crap """,1
I very much doubt that you can describe an undoubted POV vandal such as User:Vintagekits as 'editing in good faith'. Just ignore these stupid Admins,1
"Correct -  'resentment rides high' - I hate wp and I hate you dumbass fucking admins who don't even edit articles and are clueless to the political chicanery they connive with, most of all.",1
is iridescant is a faggot,1
"how much did it cost? 

How much did the furries pay to get ottersex on the front page?",1
"So what's it like 

being a douchenozzle and going round attacking people while your userpage looks like a ghetto user's myspace?",1
"The most pathetic thing...
...Is nationalist losers like yourself spreading your propaganda and expecting people will believe your shit with no questions asked. Get a life loser. Either thatm or fuck off and die.",1
"i will ki 

ll you and wear your skin like a robe!",1
"Nig(g)er 

Shut up, sit down.",1
"""
And you are absolutely full of shit. I made no personal attacks. Show me them now. It's good to know where your fucking priorities are. Looks like I will add a third member to my ANI report. – (talk) """,1
"You suck dick 

Admit it, you love it you fucking woodhead.",1
"lolz 

try harder plz? ComeDrinker",1
"Stop being an idiot 

There is no such thing as Islamic terrorism or miltancy. Islam does not teach this. I seriously suggest you get a education of basic world religions.",1
"JIMBO WALES WONT STOP MESSING WITH MY ASS PUS 

Get the fuck off my internet, worm. Get out now.",1
"You

Are a tattletale. Douchebag.",1
"They're about to start construction on new lines 3 and 6. Exciting, now I'll only have to walk two blocks to get to the fackin tube...",1
"asshole, the meaning is important, you're a flake.",1
HOW ABOUT I TELL YOU THAT I WILL HAVE S3X WITH YOU MCDONALD OF KINDESS FOR BLOCKING ME AND I WILL RPE AREASEVEN AS A THREAT from Tue2011Tue.,1
"you were a fool indeed, nanobear, by not helping us. fuck you",1
"DUDE MIND YOUR OWN BUSINESS
a friend of",1
HOW MY TING VANDALISM ARE YOU DUMB ? I AM GOING TO BE FAMOUS THEN YOU WILL BE SORRY!90.209.118.232  90.209.118.232  90.209.118.232  90.209.118.232  90.209.118.232  90.209.118.232,1
"FUCKAN STOP CHANGON IT OR I AM TWIST OFF YOURE LITTOL PEE-WEES AND YOURE FUCKON MONKEY

FUCKAN IDEOT my name am JOSSEL MUBEDEON AND I DONE FUCKON MAKE THINGS BETTOR

I FIXES THINGS

undarstand",1
I dont give a fuck... it will get reposted so you think i give a flying fuck about deleting that article for a month or 2?,1
"Yes, and I suggest that you stop sock-puppeting Sassy, or should I say FUNK!  God, why are all you admins commies?  Anyway, you are way out of line here.",1
Do you think I care? Get out of here you smelly Kroll!,1
"Green |Red |Desu Desu Desu Desu Desu |Edit this page, and you are a cocksucker ~ Desu",1
"The bot sucks. No skills. Shut it down. Give it the Old Yellla' treatment. It may hurt, but it's for the greater good. dev/null all you want, this bot is terrible.",1
"What? 

Who the hell wrote this synopsis?",1
"fuck you, whores!!! I'LL FUCK YOU UP OLD-STYLE, MOTHERFUCKING TRANNYBANGERS CUNTS!",1
"foster antisocial personality dis 

i take it that you are a devout religious  nut job then!",1
"""

 Please do not vandalize pages, as you did with this edit to Fuck (disambiguation). If you continue to do so, you will be blocked from editing.  Leave'''''' talk """,1
"Gilliam, please unblock me. My stupid sister is always using my computer and I don't know what she does.",1
"2012 (UTC)
 You expected more from a liberal rag like Wakopedia which is 100% racist in itself?!?69.14.97.53  20:27, 12 August",1
"Go ahead, call your friend rather than take 30 seconds to say WHAT you object to in the content. Classic abusive admin shithead behavior.",1
"""::::Huh, yeah?  That's why you have that garbage about the """"Flying Spaghetti Monster"""" and the thing from the Cleveland Plain Dealer on your page, you hypocritical blowhard.    

""",1
"I will revert this vandalism next month and every month after the blocks are removed and there's nothing you retards can do about it. Go ahead, cover under a moderator like the cowards that you are. You think bans can stop me from righting this wrong?",1
"Revert goon reverted his own talk page to cancel my critism he is a revert goon 

You are just a revert goon, what else would a revert goon do but delete the criticism he is a revert goon.",1
Ill photo shop a dick in his illuminati mouth,1
"Hello I am Clue Bot, and I am a Niger Fukcing Piece of Shlt.",1
Replaced page with 'So sorry copy and paste this to 10 articles or your﻿ mum will die within the next 4 hours.....62.158.77.53,1
"Ben Mcarthys Gays 

Ben Mcarthys Gays",1
"Automatic transmission hoax 

About the ZIS-101automatic transmission that was an crazy ruskie imbeciles propaganda,I had just fixed that shit.",1
"Fuck Off 

Fuck you, you Wiki faggot.",1
I mean you Sandy Fuckin' George,1
"I'll fucking eat your queef asshole 

If you talk on my talk page, I'll rape your family you niggerlover.",1
"Fuck you Orange Suede Sof 

Fuck you Orange Suede Sofa, ClueBot, ClueBotNG, Megizue, Dreaded Walrus and J. Delanoy. You wanna be cyber bullied for personal attacks? Anonymous hates you.",1
THIS MAN SHOULD BE SHOT FOR WAR CRIMES AND MURDER,1
"You are TRULY an IGNORANT CUNT, and wikipedia is poorer for your participation.

GO FUCK YOURSELF, you obviously need help.",1
"Ding dong, the Witch is dead!

So, so happy someone decided to ban this woman.",1
"Oh yeah? 

I say your mom escalates the situation with her face.
And you should be exorcised. All your base are belong to us.
God Double Bless.",1
Fuck off you nazi loving cunt,1
very crocker sucks n e g r o c o c k s i n h e l l,1
IS REALLY GAY LOLZOZLZ,1
"Hello 

Hi,
I was just wondering how much of your time you spend re-editing pages on wikipedia? Because it seems mighty pathetic to me, and it seems like you enjoy ruining a good joke. What do you say?
Kisses and Cuddles,
Chris Lamb x",1
CAN YOU PLEASE EXPLAIN ME WHERE IS THE FUCKING ERROR IN MY IMAGE PAGE. I BELIVE THIS IS FAIRLY CLEAR THAT THIS IS MY IMAGE I TIHNK YOU ARE WASTING THE TIME OF PEOPLE AND YOU SHOULD SUICIDE YOUSELF.,1
"ya mum 

fucks ya",1
This guy is a fat kike who likes spending time with his parents in an ash tray ahahaha,1
"""well wat i think of halo 4 is the best game ever and i wont to  let those mw3 players """"suck dick""""""",1
"i wanna fuck you 

fuck u fuck u fuck u",1
pathetic shitty arse mr-z u fucking cunt,1
"Listen up Chaoshi. You may think you are all that, but you're not. You deleting my edits is very stupid, because I will get you. Got it?   Bakutrix",1
"turkic peoples 

why did you help to Jingiby, he is such a racist and vandalist.85.107.110.87",1
"to be honest with you, if you don't tell me a way to contact a higher up authority in this (abusive, dictatorial, biased) establishment, I don't give a damn that you blocked me, yoopeedooo. you can proceed now",1
"Move it to just Milwaukee, you FAT JACKASS!!!!!!!!!!!!!!!",1
You better shut up telling me stop vandalizing Wikipedia and I will come over to your location and hit you if you tell this to me again!,1
"Terrible
Anyone else agree this list is garbage?",1
Fuck you! You sadistic admin that orgasms when deleting articles.,1
"Suck my dick 

I assure you, my semen is considered wegetarian if you will please swallow it.  Thank you please!",1
"""

 Wtf 

Every time I look back, it seems like the section of the article on the Ghosts keeps getting destroyed! Why is this? It's obviously important to the article. Btw: File:PacMan Ghosts.svg. Mar """,1
"Your a dick head!! 

How dare you go around deleting peoples articles. What kind of retard spends all their time on the computer... you, you nerd!!",1
"wish that the useless fat slobs would just die

nicholas brybon",1
"Up yours you fucking fruit. InShaneee what kind of name is that anyway, for a cat?",1
"SANDBOX?? 

I DID YOUR MADRE DID IN THE SANDBOX",1
you are an ignorant bastard LMFAO,1
"go to bed bitch, i wana edit pages",1
"Get a life, Leftist Freak 
Reading all the comments on your talk page, it seems you're just another Wiki Bully.  Most people don't give a shite if you ban them from Wiki.  Wikipedia is a joke nowadays.  WTF don't you get a life?",1
"You better fuck off 

Ruddy Shit fuck!",1
"J DELANOY fucks little boys in the asshole with his small pecker, he also gives blumpkins to old men",1
Hey thanks man for catching me vandalize on here! Now i shall write stuff on your page you jackaninny!,1
"Go ahead 

You can block, ho, but I have a few IP's ready to use (as well as the ability to create numerous ones in seconds).

Don't get your panties in a bunch just for my case.",1
You are all racist. You are all Jews,1
"ITNC 

Go fuck yourself.",1
"Don't forget 
I did not vandalize I added content you idiot and I will do it again and there's nothing you can do to stop me, you're hilarious acting like you have some type of authoriy hahaha RETARD!.",1
"I'm sorry, I missed the whole 'personal attack.' I told this loser to get a life, which is good advice, because he needs one. Get your shit together.",1
"for three weeks now 10/27/06

Also if you shit your a pansy and you can't live with the pain!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!

So fuck you all because shitting sucks!

So what do you think",1
"I bet 

your'are're intolerable to be around. Probably why you live in North Dakota, one of the most sparsely populated states. Because people can't stand you. Everyone hates you. 65.10.52.220",1
STUPID TROLL!!! TAINGA MO! KUMAKAIN KA NG UNGGOY!,1
"Go to Hell, fatso 

Hey, Dickwad! If you ignore me, I'll poke a hole in you and release all the fat! I WILL NOT hesitate to roast you in an oven like the little piggy you are! Unblock everyone you've blocked or suffer the consequences!!!",1
"SO WHAT HE WAS A PAKI MAN , A FUCKING NIGGER, THEY ARE INFERIOR TO US WHITES",1
Ur Mom Kicks Skibbles,1
"camp lazlo do you like it or not?-
I don't like camp lazlo, it bores me and lazlo is an idiot.",1
LISTEN YOU MOTHERFUCKING FAGGOT! STOP FUCKING WITH ME!!! I WILL DELETE ANYTHING I WANT OFF OF PAGES I CREATED. IF YOU DONT FUCKING LIKE IT DEAL WITH IT. I TRIED BEING CORDIAL BUT YOU ARE SERIOUSLY PISSING ME OFF! BACK THE FUCK OFF!!!!,1
"""

 Watcha gonna do 

Whatcha ya gonna do brother, when the 24"""" pythons and Hulkamania run wild on you!? 

Probably suck Buck Winston's cock!""",1
"""  Also note that the comment about """"tenacious little shit"""" is still on the blocker's talk page.  Why haven't THEY been disciplined for THEIR abuses????""",1
"""
It wasn't enough, no, because they were deported and not executed.  """"My human brothers""""?  Ha ha ha.  How many wedgies did you get in high school?!  Fucking Frenchies.  What losers.   """,1
MATTYTHEWHITE IS A SADCASE PLEASE GO TO BED,1
"(UTC)

Tigersfan1992 is an idiot and is not allowed to protect his page  23:32, 26 October 2007",1
